#    n1        m1        n2        m2     count        mJ       sum-1               T
      0        12         0         4     62566        16      0.6661E-15       0.000    
      0        13         0        -3     62622        10      0.3553E-14       0.000    
      0        13         1        -1     62667        12      0.1332E-14       0.000    
      1        13         0        -1     62712        12      0.3775E-14       0.000    
      0        13         1         1     62744        14      0.1332E-14       0.000    
      1        13         0         1     62776        14      0.3997E-14       0.000    
      0        13         0         3     62793        16      0.6217E-14       0.000    
      0        14         0        -2     62838        12      0.1776E-14       0.000    
      0        14         1         0     62870        14      0.3553E-14       0.000    
      1        14         0         0     62902        14      0.3997E-14       0.000    
      0        14         0         2     62919        16      0.2220E-15       0.000    
      0        15         0        -1     62951        14      0.3775E-14      0.4000E-02
      0        15         0         1     62968        16      0.4663E-14       0.000    
      0        16         0         0     62985        16      0.4219E-14       0.000    
