#    n1        m1        n2        m2     count        mJ       sum-1               T
      4         5         1         5    137694        10      0.1554E-14      0.4000E-02
      5         5         0         5    137790        10      0.1110E-14       0.000    
      0         5         4         7    137875        12     -0.3553E-14       0.000    
      1         5         3         7    137960        12      0.4441E-15      0.4001E-02
      2         5         2         7    138045        12     -0.2554E-14       0.000    
      3         5         1         7    138130        12     -0.1088E-13      0.4000E-02
      4         5         0         7    138215        12      0.1110E-14       0.000    
      0         5         3         9    138287        14     -0.3442E-14       0.000    
      1         5         2         9    138359        14     -0.1998E-14      0.4000E-02
      2         5         1         9    138431        14     -0.6550E-14       0.000    
      3         5         0         9    138503        14     -0.6661E-15       0.000    
      0         5         2        11    138560        16     -0.4441E-14       0.000    
      1         5         1        11    138617        16     -0.1010E-13      0.4000E-02
      2         5         0        11    138674        16     -0.1221E-14       0.000    
      0         5         1        13    138714        18     -0.2109E-14       0.000    
      1         5         0        13    138754        18     -0.1432E-13       0.000    
      0         5         0        15    138775        20      0.2975E-13       0.000    
      0         6         0       -14    138880        -8      0.2220E-14       0.000    
      0         6         1       -12    138992        -6     -0.1110E-14       0.000    
      1         6         0       -12    139104        -6      0.1554E-14       0.000    
      0         6         2       -10    139221        -4      0.1110E-14       0.000    
      1         6         1       -10    139338        -4     -0.2220E-15       0.000    
      2         6         0       -10    139455        -4      0.2665E-14       0.000    
      0         6         3        -8    139575        -2     -0.2220E-14       0.000    
      1         6         2        -8    139695        -2     -0.2220E-15      0.4001E-02
      2         6         1        -8    139815        -2      0.1332E-14       0.000    
      3         6         0        -8    139935        -2       0.000           0.000    
      0         6         4        -6    140056         0     -0.8882E-15       0.000    
      1         6         3        -6    140177         0      0.8882E-15       0.000    
      2         6         2        -6    140298         0      0.2220E-14      0.4000E-02
      3         6         1        -6    140419         0      0.2887E-14       0.000    
      4         6         0        -6    140540         0      0.2442E-14       0.000    
      0         6         5        -4    140660         2     -0.2554E-14      0.4000E-02
      1         6         4        -4    140780         2      0.4441E-15       0.000    
      2         6         3        -4    140900         2     -0.9992E-15      0.4000E-02
      3         6         2        -4    141020         2     -0.2665E-14       0.000    
      4         6         1        -4    141140         2      0.1776E-14      0.4001E-02
      5         6         0        -4    141260         2      0.2220E-14       0.000    
      0         6         6        -2    141377         4     -0.5551E-15       0.000    
      1         6         5        -2    141494         4     -0.4552E-14      0.4000E-02
      2         6         4        -2    141611         4      0.4441E-15       0.000    
      3         6         3        -2    141728         4     -0.4774E-14      0.4000E-02
      4         6         2        -2    141845         4      0.2220E-15      0.4000E-02
      5         6         1        -2    141962         4      0.1776E-14       0.000    
      6         6         0        -2    142079         4      0.2442E-14       0.000    
      0         6         7         0    142191         6     -0.4441E-14      0.4001E-02
      1         6         6         0    142303         6     -0.2331E-14       0.000    
      2         6         5         0    142415         6     -0.2887E-14      0.4000E-02
      3         6         4         0    142527         6     -0.8882E-15      0.4000E-02
      4         6         3         0    142639         6      0.4663E-14      0.4000E-02
      5         6         2         0    142751         6      0.2220E-14      0.4001E-02
      6         6         1         0    142863         6      0.3331E-14       0.000    
      7         6         0         0    142975         6      0.7327E-14       0.000    
      0         6         6         2    143080         8      0.1110E-14       0.000    
      1         6         5         2    143185         8     -0.3553E-14      0.4000E-02
      2         6         4         2    143290         8     -0.1110E-14      0.4000E-02
      3         6         3         2    143395         8      0.1776E-14      0.4000E-02
      4         6         2         2    143500         8      0.1332E-14      0.4001E-02
      5         6         1         2    143605         8      0.1110E-14      0.4000E-02
      6         6         0         2    143710         8      0.1554E-14       0.000    
      0         6         5         4    143806        10     -0.4330E-14       0.000    
      1         6         4         4    143902        10     -0.3220E-14      0.4000E-02
      2         6         3         4    143998        10     -0.5995E-14      0.4000E-02
      3         6         2         4    144094        10     -0.2554E-14      0.4001E-02
      4         6         1         4    144190        10      0.2665E-14       0.000    
      5         6         0         4    144286        10      0.1554E-14      0.4000E-02
      0         6         4         6    144371        12     -0.3331E-14       0.000    
      1         6         3         6    144456        12     -0.1099E-13       0.000    
      2         6         2         6    144541        12     -0.1110E-14      0.4000E-02
      3         6         1         6    144626        12     -0.5884E-14      0.4000E-02
      4         6         0         6    144711        12      0.8882E-15       0.000    
      0         6         3         8    144783        14     -0.3220E-14       0.000    
      1         6         2         8    144855        14      0.8438E-14      0.4001E-02
      2         6         1         8    144927        14     -0.1599E-13       0.000    
      3         6         0         8    144999        14     -0.5551E-15       0.000    
      0         6         2        10    145056        16     -0.6994E-14       0.000    
      1         6         1        10    145113        16      0.1110E-14      0.4000E-02
      2         6         0        10    145170        16     -0.1288E-13       0.000    
      0         6         1        12    145210        18     -0.1465E-13       0.000    
      1         6         0        12    145250        18      0.2065E-13       0.000    
      0         6         0        14    145271        20     -0.5995E-14       0.000    
      0         7         0       -13    145383        -6      0.1110E-14       0.000    
      0         7         1       -11    145500        -4      0.8882E-15       0.000    
      1         7         0       -11    145617        -4       0.000           0.000    
      0         7         2        -9    145737        -2     -0.1887E-14       0.000    
      1         7         1        -9    145857        -2      0.4219E-14       0.000    
      2         7         0        -9    145977        -2      0.4441E-14       0.000    
      0         7         3        -7    146098         0      0.4441E-15      0.4000E-02
      1         7         2        -7    146219         0      0.1332E-14       0.000    
      2         7         1        -7    146340         0      0.1998E-14       0.000    
      3         7         0        -7    146461         0      0.3109E-14       0.000    
      0         7         4        -5    146581         2       0.000           0.000    
      1         7         3        -5    146701         2      0.1110E-14      0.4000E-02
      2         7         2        -5    146821         2      0.3331E-14       0.000    
      3         7         1        -5    146941         2      0.5551E-14      0.4001E-02
      4         7         0        -5    147061         2      0.1998E-14       0.000    
      0         7         5        -3    147178         4     -0.9992E-15       0.000    
      1         7         4        -3    147295         4      0.4441E-15       0.000    
      2         7         3        -3    147412         4      0.1110E-14      0.4000E-02
      3         7         2        -3    147529         4      0.8882E-15      0.4000E-02
      4         7         1        -3    147646         4      0.1554E-14       0.000    
      5         7         0        -3    147763         4      0.4441E-14       0.000    
      0         7         6        -1    147875         6     -0.3997E-14       0.000    
      1         7         5        -1    147987         6     -0.5551E-15      0.4000E-02
      2         7         4        -1    148099         6     -0.1110E-14      0.4001E-02
      3         7         3        -1    148211         6      0.6661E-15      0.4000E-02
      4         7         2        -1    148323         6      0.3553E-14       0.000    
      5         7         1        -1    148435         6      0.2442E-14      0.4000E-02
      6         7         0        -1    148547         6      0.3331E-14       0.000    
      0         7         6         1    148652         8     -0.4108E-14       0.000    
      1         7         5         1    148757         8     -0.8882E-15      0.4000E-02
      2         7         4         1    148862         8      0.4219E-14      0.4001E-02
      3         7         3         1    148967         8      0.2220E-14      0.4000E-02
      4         7         2         1    149072         8      0.1554E-14      0.4000E-02
      5         7         1         1    149177         8      0.2442E-14       0.000    
      6         7         0         1    149282         8      0.3331E-14       0.000    
      0         7         5         3    149378        10     -0.3664E-14       0.000    
      1         7         4         3    149474        10     -0.3331E-14      0.4000E-02
      2         7         3         3    149570        10     -0.3109E-14      0.4001E-02
      3         7         2         3    149666        10      0.8882E-15      0.4000E-02
      4         7         1         3    149762        10     -0.2220E-15      0.4000E-02
      5         7         0         3    149858        10      0.2220E-14       0.000    
      0         7         4         5    149943        12     -0.2554E-14       0.000    
      1         7         3         5    150028        12     -0.1399E-13      0.4000E-02
      2         7         2         5    150113        12      0.8660E-14       0.000    
      3         7         1         5    150198        12      0.3553E-14      0.4001E-02
      4         7         0         5    150283        12      0.1554E-14       0.000    
      0         7         3         7    150355        14     -0.2331E-14      0.4000E-02
      1         7         2         7    150427        14     -0.3109E-14       0.000    
      2         7         1         7    150499        14     -0.3109E-14       0.000    
      3         7         0         7    150571        14      0.4219E-14      0.4000E-02
      0         7         2         9    150628        16     -0.6439E-14       0.000    
      1         7         1         9    150685        16     -0.4552E-14       0.000    
      2         7         0         9    150742        16     -0.1110E-15       0.000    
      0         7         1        11    150782        18      0.2021E-13       0.000    
      1         7         0        11    150822        18      0.4707E-13       0.000    
      0         7         0        13    150843        20      0.2109E-13       0.000    
      0         8         0       -12    150960        -4      0.1332E-14       0.000    
      0         8         1       -10    151080        -2     -0.5551E-15      0.4000E-02
      1         8         0       -10    151200        -2      0.3775E-14       0.000    
      0         8         2        -8    151321         0      0.1554E-14       0.000    
      1         8         1        -8    151442         0      0.2220E-14       0.000    
      2         8         0        -8    151563         0      0.3109E-14       0.000    
      0         8         3        -6    151683         2     -0.1443E-14       0.000    
      1         8         2        -6    151803         2      0.8882E-15       0.000    
      2         8         1        -6    151923         2      0.8882E-15      0.4001E-02
      3         8         0        -6    152043         2      0.1110E-14       0.000    
      0         8         4        -4    152160         4     -0.3331E-15       0.000    
      1         8         3        -4    152277         4      0.1776E-14      0.4000E-02
      2         8         2        -4    152394         4      0.3109E-14       0.000    
      3         8         1        -4    152511         4      0.4441E-15       0.000    
      4         8         0        -4    152628         4      0.3553E-14       0.000    
      0         8         5        -2    152740         6     -0.2442E-14      0.4000E-02
      1         8         4        -2    152852         6      0.1332E-14       0.000    
      2         8         3        -2    152964         6      0.2220E-14      0.4000E-02
      3         8         2        -2    153076         6     -0.6661E-15      0.4001E-02
      4         8         1        -2    153188         6      0.2887E-14       0.000    
      5         8         0        -2    153300         6      0.2442E-14       0.000    
      0         8         6         0    153405         8      0.2887E-14       0.000    
      1         8         5         0    153510         8     -0.1665E-14      0.4000E-02
      2         8         4         0    153615         8     -0.1776E-14      0.4000E-02
      3         8         3         0    153720         8      0.1554E-14      0.4000E-02
      4         8         2         0    153825         8      0.4885E-14       0.000    
      5         8         1         0    153930         8      0.4219E-14       0.000    
      6         8         0         0    154035         8      0.8216E-14       0.000    
      0         8         5         2    154131        10     -0.4774E-14      0.4001E-02
      1         8         4         2    154227        10     -0.1332E-14       0.000    
      2         8         3         2    154323        10      0.1554E-14      0.4000E-02
      3         8         2         2    154419        10     -0.2665E-14      0.4000E-02
      4         8         1         2    154515        10      0.4219E-14      0.4000E-02
      5         8         0         2    154611        10      0.1332E-14       0.000    
      0         8         4         4    154696        12     -0.4996E-14       0.000    
      1         8         3         4    154781        12     -0.2998E-14      0.4001E-02
      2         8         2         4    154866        12     -0.1665E-14      0.4000E-02
      3         8         1         4    154951        12     -0.5551E-15       0.000    
      4         8         0         4    155036        12      0.3553E-14      0.4000E-02
      0         8         3         6    155108        14     -0.1110E-14       0.000    
      1         8         2         6    155180        14     -0.1976E-13       0.000    
      2         8         1         6    155252        14      0.1776E-13      0.4000E-02
      3         8         0         6    155324        14      0.1332E-14       0.000    
      0         8         2         8    155381        16     -0.1399E-13       0.000    
      1         8         1         8    155438        16     -0.7550E-14       0.000    
      2         8         0         8    155495        16     -0.5329E-14      0.4001E-02
      0         8         1        10    155535        18      0.4641E-13       0.000    
      1         8         0        10    155575        18      0.8882E-14       0.000    
      0         8         0        12    155596        20      0.3086E-13       0.000    
      0         9         0       -11    155716        -2      0.2887E-14       0.000    
      0         9         1        -9    155837         0      0.3553E-14       0.000    
      1         9         0        -9    155958         0      0.4219E-14       0.000    
      0         9         2        -7    156078         2      0.3331E-14       0.000    
      1         9         1        -7    156198         2      0.4663E-14       0.000    
      2         9         0        -7    156318         2      0.2220E-15       0.000    
      0         9         3        -5    156435         4     -0.8882E-15      0.4000E-02
      1         9         2        -5    156552         4      0.8882E-15       0.000    
      2         9         1        -5    156669         4      0.2220E-14       0.000    
      3         9         0        -5    156786         4      0.3553E-14       0.000    
      0         9         4        -3    156898         6      0.1110E-14      0.4000E-02
      1         9         3        -3    157010         6      0.4663E-14       0.000    
      2         9         2        -3    157122         6      0.8882E-15       0.000    
      3         9         1        -3    157234         6      0.1776E-14      0.4000E-02
      4         9         0        -3    157346         6      0.3331E-14       0.000    
      0         9         5        -1    157451         8     -0.1110E-15       0.000    
      1         9         4        -1    157556         8     -0.4441E-15      0.4001E-02
      2         9         3        -1    157661         8     -0.2998E-14      0.4000E-02
      3         9         2        -1    157766         8      0.5107E-14       0.000    
      4         9         1        -1    157871         8      0.2442E-14       0.000    
      5         9         0        -1    157976         8      0.3997E-14       0.000    
      0         9         5         1    158072        10      0.6661E-15      0.4000E-02
      1         9         4         1    158168        10      0.4441E-15       0.000    
      2         9         3         1    158264        10     -0.3886E-14      0.4000E-02
      3         9         2         1    158360        10      0.7550E-14      0.4001E-02
      4         9         1         1    158456        10      0.1776E-14       0.000    
      5         9         0         1    158552        10      0.3553E-14       0.000    
      0         9         4         3    158637        12       0.000          0.4000E-02
      1         9         3         3    158722        12      0.4885E-14       0.000    
      2         9         2         3    158807        12     -0.2109E-14      0.4000E-02
      3         9         1         3    158892        12      0.2442E-14      0.4000E-02
      4         9         0         3    158977        12      0.3331E-14       0.000    
      0         9         3         5    159049        14     -0.2442E-14       0.000    
      1         9         2         5    159121        14     -0.9992E-15      0.4001E-02
      2         9         1         5    159193        14      0.1554E-14       0.000    
      3         9         0         5    159265        14       0.000           0.000    
      0         9         2         7    159322        16     -0.1332E-14       0.000    
      1         9         1         7    159379        16      0.1110E-13      0.4000E-02
      2         9         0         7    159436        16     -0.1776E-14       0.000    
      0         9         1         9    159476        18      0.8660E-14       0.000    
      1         9         0         9    159516        18     -0.6328E-14       0.000    
      0         9         0        11    159537        20     -0.3664E-13       0.000    
      0        10         0       -10    159658         0      0.5773E-14       0.000    
      0        10         1        -8    159778         2      0.3775E-14       0.000    
      1        10         0        -8    159898         2      0.8882E-15       0.000    
      0        10         2        -6    160015         4      0.2220E-14      0.4000E-02
      1        10         1        -6    160132         4      0.1332E-14       0.000    
      2        10         0        -6    160249         4      0.4885E-14       0.000    
      0        10         3        -4    160361         6      0.8882E-15       0.000    
      1        10         2        -4    160473         6      0.1110E-14       0.000    
      2        10         1        -4    160585         6      0.1110E-14      0.4000E-02
      3        10         0        -4    160697         6      0.2665E-14       0.000    
      0        10         4        -2    160802         8       0.000           0.000    
      1        10         3        -2    160907         8     -0.1332E-14      0.4001E-02
      2        10         2        -2    161012         8      0.3331E-14       0.000    
      3        10         1        -2    161117         8      0.2220E-14       0.000    
      4        10         0        -2    161222         8      0.1776E-14       0.000    
      0        10         5         0    161318        10      0.2442E-14      0.4000E-02
      1        10         4         0    161414        10     -0.7772E-15       0.000    
      2        10         3         0    161510        10      0.6661E-15      0.4000E-02
      3        10         2         0    161606        10      0.3109E-14       0.000    
      4        10         1         0    161702        10      0.4441E-14      0.4000E-02
      5        10         0         0    161798        10      0.8660E-14       0.000    
      0        10         4         2    161883        12     -0.7772E-15       0.000    
      1        10         3         2    161968        12     -0.4885E-14      0.4001E-02
      2        10         2         2    162053        12      0.3997E-14       0.000    
      3        10         1         2    162138        12      0.4441E-14      0.4000E-02
      4        10         0         2    162223        12      0.2442E-14       0.000    
      0        10         3         4    162295        14      0.2887E-14       0.000    
      1        10         2         4    162367        14      0.1088E-13      0.4000E-02
      2        10         1         4    162439        14     -0.8882E-15       0.000    
      3        10         0         4    162511        14      0.6661E-15       0.000    
      0        10         2         6    162568        16     -0.6883E-14      0.4000E-02
      1        10         1         6    162625        16      0.1021E-13       0.000    
      2        10         0         6    162682        16      0.3109E-14       0.000    
      0        10         1         8    162722        18     -0.6439E-14       0.000    
      1        10         0         8    162762        18      0.4907E-13       0.000    
      0        10         0        10    162783        20     -0.1485E-12       0.000    
      0        11         0        -9    162903         2      0.3775E-14       0.000    
      0        11         1        -7    163020         4      0.8882E-15       0.000    
      1        11         0        -7    163137         4      0.3775E-14       0.000    
      0        11         2        -5    163249         6      0.2665E-14      0.4001E-02
      1        11         1        -5    163361         6      0.1554E-14       0.000    
      2        11         0        -5    163473         6      0.1110E-14       0.000    
      0        11         3        -3    163578         8     -0.1221E-14       0.000    
      1        11         2        -3    163683         8      0.4663E-14       0.000    
      2        11         1        -3    163788         8      0.1554E-14      0.4000E-02
      3        11         0        -3    163893         8      0.2887E-14       0.000    
      0        11         4        -1    163989        10     -0.8882E-15       0.000    
      1        11         3        -1    164085        10      0.2887E-14      0.4000E-02
      2        11         2        -1    164181        10      0.2220E-14       0.000    
      3        11         1        -1    164277        10      0.1998E-14       0.000    
      4        11         0        -1    164373        10      0.5329E-14       0.000    
      0        11         4         1    164458        12     -0.4441E-15      0.4000E-02
      1        11         3         1    164543        12     -0.8882E-15       0.000    
      2        11         2         1    164628        12      0.4219E-14      0.4001E-02
      3        11         1         1    164713        12      0.2220E-14       0.000    
      4        11         0         1    164798        12      0.4885E-14       0.000    
      0        11         3         3    164870        14      0.2220E-15      0.4000E-02
      1        11         2         3    164942        14     -0.1887E-14       0.000    
      2        11         1         3    165014        14     -0.5551E-15       0.000    
      3        11         0         3    165086        14      0.4441E-14      0.4000E-02
      0        11         2         5    165143        16      0.8882E-15       0.000    
      1        11         1         5    165200        16     -0.7550E-14       0.000    
      2        11         0         5    165257        16     -0.2109E-14       0.000    
      0        11         1         7    165297        18      0.4863E-13       0.000    
      1        11         0         7    165337        18      0.5040E-13       0.000    
      0        11         0         9    165358        20      0.1021E-13      0.4000E-02
      0        12         0        -8    165475         4      0.2665E-14       0.000    
      0        12         1        -6    165587         6      0.3553E-14       0.000    
      1        12         0        -6    165699         6      0.1776E-14       0.000    
      0        12         2        -4    165804         8      0.2665E-14       0.000    
      1        12         1        -4    165909         8      0.1998E-14       0.000    
      2        12         0        -4    166014         8      0.1332E-14       0.000    
      0        12         3        -2    166110        10      0.6661E-15      0.4001E-02
      1        12         2        -2    166206        10      0.6661E-15       0.000    
      2        12         1        -2    166302        10      0.1554E-14       0.000    
      3        12         0        -2    166398        10      0.2665E-14       0.000    
      0        12         4         0    166483        12      0.1998E-14       0.000    
      1        12         3         0    166568        12      0.4441E-14      0.4000E-02
      2        12         2         0    166653        12      0.6661E-15       0.000    
      3        12         1         0    166738        12      0.4441E-14       0.000    
      4        12         0         0    166823        12      0.5995E-14      0.4000E-02
      0        12         3         2    166895        14     -0.1554E-14       0.000    
      1        12         2         2    166967        14     -0.4441E-15       0.000    
      2        12         1         2    167039        14      0.1110E-14      0.4000E-02
      3        12         0         2    167111        14      0.2220E-14       0.000    
      0        12         2         4    167168        16      0.6661E-15       0.000    
      1        12         1         4    167225        16     -0.4330E-14       0.000    
      2        12         0         4    167282        16      0.2220E-15       0.000    
      0        12         1         6    167322        18      0.4996E-13      0.4001E-02
      1        12         0         6    167362        18     -0.1477E-13       0.000    
      0        12         0         8    167383        20      0.1146E-12       0.000    
      0        13         0        -7    167495         6      0.3775E-14       0.000    
      0        13         1        -5    167600         8      0.1332E-14       0.000    
      1        13         0        -5    167705         8      0.2442E-14       0.000    
      0        13         2        -3    167801        10      0.3109E-14       0.000    
      1        13         1        -3    167897        10      0.2665E-14       0.000    
      2        13         0        -3    167993        10      0.2220E-14       0.000    
      0        13         3        -1    168078        12      0.1554E-14      0.4000E-02
      1        13         2        -1    168163        12      0.4663E-14       0.000    
      2        13         1        -1    168248        12      0.8882E-15       0.000    
      3        13         0        -1    168333        12      0.8882E-14       0.000    
      0        13         3         1    168405        14     -0.3331E-15       0.000    
      1        13         2         1    168477        14      0.6217E-14      0.4000E-02
      2        13         1         1    168549        14     -0.4441E-15       0.000    
      3        13         0         1    168621        14      0.8882E-14       0.000    
      0        13         2         3    168678        16      0.8882E-15       0.000    
      1        13         1         3    168735        16     -0.1110E-15      0.4000E-02
      2        13         0         3    168792        16      0.4663E-14       0.000    
      0        13         1         5    168832        18     -0.1510E-13       0.000    
      1        13         0         5    168872        18     -0.1232E-13       0.000    
      0        13         0         7    168893        20     -0.1998E-13       0.000    
      0        14         0        -6    168998         8      0.5773E-14       0.000    
      0        14         1        -4    169094        10      0.1998E-14       0.000    
      1        14         0        -4    169190        10      0.4219E-14       0.000    
      0        14         2        -2    169275        12      0.4663E-14       0.000    
      1        14         1        -2    169360        12      0.2887E-14      0.4001E-02
      2        14         0        -2    169445        12      0.4885E-14       0.000    
      0        14         3         0    169517        14      0.2665E-14       0.000    
      1        14         2         0    169589        14      0.3331E-14       0.000    
      2        14         1         0    169661        14      0.4441E-14       0.000    
      3        14         0         0    169733        14      0.4663E-14       0.000    
      0        14         2         2    169790        16      0.3109E-14      0.4000E-02
      1        14         1         2    169847        16      0.4219E-14       0.000    
      2        14         0         2    169904        16      0.3331E-14       0.000    
      0        14         1         4    169944        18     -0.1277E-13       0.000    
      1        14         0         4    169984        18      0.1443E-13       0.000    
      0        14         0         6    170005        20     -0.8216E-14       0.000    
      0        15         0        -5    170101        10      0.6439E-14       0.000    
      0        15         1        -3    170186        12      0.3553E-14       0.000    
      1        15         0        -3    170271        12      0.7550E-14       0.000    
      0        15         2        -1    170343        14      0.3997E-14      0.4000E-02
      1        15         1        -1    170415        14      0.3775E-14       0.000    
      2        15         0        -1    170487        14      0.6439E-14       0.000    
      0        15         2         1    170544        16      0.7327E-14       0.000    
      1        15         1         1    170601        16      0.1998E-14       0.000    
      2        15         0         1    170658        16      0.6439E-14       0.000    
      0        15         1         3    170698        18      0.1421E-13       0.000    
      1        15         0         3    170738        18      0.9548E-14      0.4000E-02
      0        15         0         5    170759        20      0.1066E-13       0.000    
      0        16         0        -4    170844        12      0.3997E-14       0.000    
      0        16         1        -2    170916        14      0.8216E-14       0.000    
      1        16         0        -2    170988        14      0.6439E-14       0.000    
      0        16         2         0    171045        16      0.2665E-14       0.000    
      1        16         1         0    171102        16      0.5773E-14       0.000    
      2        16         0         0    171159        16      0.3553E-14       0.000    
      0        16         1         2    171199        18      0.9326E-14       0.000    
      1        16         0         2    171239        18      0.1776E-14       0.000    
      0        16         0         4    171260        20      0.1221E-13       0.000    
      0        17         0        -3    171332        14      0.3109E-14       0.000    
      0        17         1        -1    171389        16      0.5995E-14       0.000    
      1        17         0        -1    171446        16      0.8882E-15       0.000    
      0        17         1         1    171486        18      0.1554E-14      0.4001E-02
      1        17         0         1    171526        18      0.1332E-14       0.000    
      0        17         0         3    171547        20      0.2442E-14       0.000    
      0        18         0        -2    171604        16      0.2665E-14       0.000    
      0        18         1         0    171644        18      0.1332E-14       0.000    
      1        18         0         0    171684        18      0.2887E-14       0.000    
      0        18         0         2    171705        20     -0.7772E-15       0.000    
      0        19         0        -1    171745        18      0.1998E-14       0.000    
      0        19         0         1    171766        20      0.2665E-14       0.000    
      0        20         0         0    171787        20      0.2220E-14       0.000    
